"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","AY1","AY2","GA1","GF1","IA1","KA1","MA1","MD1","ME1","MW1","OA1","REM","EQD"
"31713099999","2000-05-25T03:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","180,1,N,0020,1","00750,1,9,N","020000,1,N,1","+0175,1","+0146,1","10003,1",,,,,,"08,99,1,08,1,09,1,00800,1,99,9,99,9",,,,"8,1,013,1,+999,9",,,,"SYN060AAXX  25031 31713 42598 81802 10175 20146 40003 58013 889//;",
"31713099999","2000-05-25T06:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","180,1,N,0040,1","00750,1,9,N","020000,1,N,1","+0196,1","+0137,1","09989,1",,,,,,"07,99,1,07,1,09,1,00800,1,03,1,00,1",,,,"7,1,014,1,+999,9",,,,"SYN060AAXX  25061 31713 42598 71804 10196 20137 49989 57014 87930;",
"31713099999","2000-05-25T09:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","200,1,N,0080,1","99999,9,9,N","020000,1,N,1","+0203,1","+0127,1","09982,1","99,0000,9,1",,,,,"07,99,1,05,1,00,1,99999,9,04,1,01,1",,"999,M,+0212,1",,"7,1,007,1,+999,9",,,,"SYN070AAXX  25091 31713 32998 72008 10203 20127 49982 57007 85041 333 10212;","Q01  00002PRCP99"
"31713099999","2000-05-25T12:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","200,1,N,0040,1","00750,1,9,N","999999,9,N,1","+0169,1","+0113,1","10006,1","99,0000,9,1",,,,,"08,99,1,06,1,09,1,00800,1,03,1,99,9",,"999,M,+0212,1","99999,9,09912,1","3,1,023,1,+999,9",,,,"SYN076AAXX  25121 31713 325// 82004 10169 20113 39912 40006 53023 8693/ 333 10212;","Q01  00002PRCP99"
"31713099999","2000-05-25T15:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","270,1,N,0060,1","22000,1,9,N","999999,9,N,1","+0158,1","-0005,1","10037,1",,,,,,"01,99,1,00,1,00,1,99999,9,00,1,01,1",,,,"3,1,031,1,+999,9",,,,"SYN060AAXX  25151 31713 429// 12706 10158 21005 40037 53031 80001;",
"31713099999","2000-05-25T18:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","270,1,N,0120,1","22000,1,9,N","999999,9,N,1","+0138,1","-0019,1","10055,1",,,,,,"02,99,1,02,1,00,1,99999,9,03,1,00,1",,,,"2,1,016,1,+999,9",,,"4,01,0140,1","SYN076AAXX  25181 31713 429// 22712 10138 21019 40055 52016 82030 333 91014 91114;",
"31713099999","2000-05-25T21:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","250,1,N,0020,1","99999,9,9,N","050000,1,N,1","+0102,1","+0041,1","10076,1","99,0000,9,1",,,,,"06,99,1,05,1,00,1,99999,9,04,1,01,1",,,,"2,1,021,1,+999,9",,,,"SYN070AAXX  25211 31713 32999 62502 10102 20041 40076 52021 85041 333 91114;","Q01  00002PRCP99"
"31713099999","2000-05-26T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","250,1,N,0060,1","99999,9,9,N","050000,1,N,1","+0149,1","+0046,1","10086,1","99,0000,9,1",,,,,"08,99,1,02,1,00,1,99999,9,03,1,04,1",,"999,N,+0100,1","99999,9,09991,1","2,1,011,1,+999,9",,,,"SYN076AAXX  26001 31713 32999 82506 10149 20046 39991 40086 52011 82034 333 20100;","Q01  00002PRCP99"
"31713099999","2000-05-26T03:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","250,1,N,0060,1","99999,9,9,N","050000,1,N,1","+0198,1","+0040,1","10079,1",,,,,,"08,99,1,00,1,00,1,99999,9,00,1,07,1",,,,"8,1,006,1,+999,9",,,,"SYN060AAXX  26031 31713 42999 82506 10198 20040 40079 58006 80007;",
"31713099999","2000-05-26T06:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","270,1,N,0040,1","99999,9,9,N","050000,1,N,1","+0216,1","+0036,1","10088,1",,,,,,"08,99,1,00,1,00,1,99999,9,00,1,07,1",,,,"7,1,001,1,+999,9",,,,"SYN060AAXX  26061 31713 42999 82704 10216 20036 40088 57001 80007;",
"31713099999","2000-05-26T09:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","270,1,N,0020,1","99999,9,9,N","050000,1,N,1","+0202,1","+0023,1","10082,1","99,0000,9,1",,,,,"08,99,1,02,1,00,1,99999,9,03,1,07,1",,"999,M,+0223,1",,"3,1,004,1,+999,9",,,,"SYN070AAXX  26091 31713 32999 82702 10202 20023 40082 53004 82037 333 10223;","Q01  00002PRCP99"
"31713099999","2000-05-26T12:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0133,1","+0067,1","10096,1","99,0000,9,1",,,,,"08,99,1,02,1,00,1,99999,9,03,1,08,1",,"999,M,+0223,1","99999,9,10000,1","2,1,012,1,+999,9",,,,"SYN076AAXX  26121 31713 329// 80000 10133 20067 30000 40096 52012 82038 333 10223;","Q01  00002PRCP99"
"31713099999","2000-05-26T15:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0103,1","+0076,1","10101,1",,,,,,"08,99,1,03,1,00,1,99999,9,03,1,08,1",,,,"2,1,005,1,+999,9",,,,"SYN060AAXX  26151 31713 429// 80000 10103 20076 40101 52005 83038;",
"31713099999","2000-05-26T18:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0100,1","+0088,1","10100,1",,,,,,"08,99,1,08,1,00,1,99999,9,07,1,99,9",,,,"8,1,001,1,+999,9",,,,"SYN060AAXX  26181 31713 429// 80000 10100 20088 40100 58001 8807/;",
"31713099999","2000-05-26T21:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","320,1,N,0020,1","99999,9,9,N","050000,1,N,1","+0097,1","+0058,1","10100,1","99,0000,9,1",,,,,"08,99,1,04,1,00,1,99999,9,03,1,04,1",,,,"7,1,001,1,+999,9",,,,"SYN060AAXX  26211 31713 32999 83202 10097 20058 40100 57001 84034;","Q01  00002PRCP99"
"31713099999","2000-05-27T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","050,1,N,0020,1","99999,9,9,N","050000,1,N,1","+0130,1","+0106,1","10096,1","99,0000,9,1",,,,,"08,99,1,99,9,00,1,99999,9,03,1,00,1",,"999,N,+0076,1","99999,9,10000,1","7,1,003,1,+999,9",,,,"SYN076AAXX  27001 31713 32999 80502 10130 20106 30000 40096 57003 87030 333 20076;","Q01+000072SCOTLCQ02  00002PRCP99"
"31713099999","2000-05-27T03:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","050000,1,N,1","+0177,1","+0119,1","10090,1",,,,,,"08,99,1,03,1,00,1,99999,9,03,1,04,1",,,,"7,1,004,1,+999,9",,,,"SYN060AAXX  27031 31713 42999 80000 10177 20119 40090 57004 83034;",
"31713099999","2000-05-27T06:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","050000,1,N,1","+0202,1","+0098,1","10062,1",,,,,,"08,99,1,00,1,00,1,99999,9,00,1,04,1",,,,"8,1,028,1,+999,9",,,,"SYN060AAXX  27061 31713 42999 80000 10202 20098 40062 58028 80004;",
"31713099999","2000-05-27T09:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","110,1,N,0060,1","99999,9,9,N","050000,1,N,1","+0172,1","+0111,1","10051,1","99,0000,9,1",,,,,"08,99,1,05,1,00,1,99999,9,03,1,04,1",,"999,M,+0214,1",,"7,1,012,1,+999,9",,,,"SYN070AAXX  27091 31713 32999 81106 10172 20111 40051 57012 85034 333 10214;","Q01  00002PRCP99"
"31713099999","2000-05-27T12:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","110,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0135,1","+0095,1","10052,1","99,0000,9,1",,,,,"06,99,1,06,1,00,1,99999,9,03,1,00,1",,"999,M,+0214,1","99999,9,09956,1","4,1,000,1,+999,9",,,,"SYN076AAXX  27121 31713 329// 61102 10135 20095 39956 40052 54000 86030 333 10214;","Q01  00002PRCP99"
"31713099999","2000-05-27T15:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0101,1","+0097,1","10041,1",,,,,,"05,99,1,05,1,00,1,99999,9,03,1,00,1",,,,"8,1,010,1,+999,9",,,,"SYN060AAXX  27151 31713 429// 50000 10101 20097 40041 58010 85030;",
"31713099999","2000-05-27T18:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0074,1","+0071,1","10037,1",,,,,,"05,99,1,05,1,00,1,99999,9,03,1,00,1",,,,"7,1,006,1,+999,9",,,,"SYN060AAXX  27181 31713 429// 50000 10074 20071 40037 57006 85030;",
"31713099999","2000-05-27T21:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","320,1,N,0020,1","99999,9,9,N","050000,1,N,1","+0086,1","+0082,1","10029,1","99,0000,9,1",,,,,"07,99,1,00,1,00,1,99999,9,00,1,04,1",,,,"7,1,007,1,+999,9",,,,"SYN060AAXX  27211 31713 32999 73202 10086 20082 40029 57007 80004;","Q01  00002PRCP99"
"31713099999","2000-05-28T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","360,1,N,0020,1","99999,9,9,N","050000,1,N,1","+0150,1","+0103,1","09998,1","99,0000,9,1",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"999,N,+0071,1","99999,9,09904,1","8,1,029,1,+999,9",,,,"SYN070AAXX  28001 31713 32999 73602 10150 20103 39904 49998 58029 333 20071;","Q01  00002PRCP99"
"31713099999","2000-05-28T03:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","160,1,N,0020,1","99999,9,9,N","050000,1,N,1","+0206,1","+0068,1","09967,1",,,,,,"07,99,1,00,1,00,1,99999,9,00,1,04,1",,,,"8,1,030,1,+999,9",,,,"SYN060AAXX  28031 31713 42999 71602 10206 20068 49967 58030 80004;",
"31713099999","2000-05-28T06:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","160,1,N,0040,1","99999,9,9,N","050000,1,N,1","+0238,1","+0082,1","09931,1",,,,,,"07,99,1,01,1,01,1,99999,9,00,1,04,1",,,,"8,1,033,1,+999,9",,,,"SYN060AAXX  28061 31713 42999 71604 10238 20082 49931 58033 81104;",
"31713099999","2000-05-28T09:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","180,1,N,0040,1","22000,1,9,N","050000,1,N,1","+0237,1","+0093,1","09915,1","99,0000,9,1",,,,,"03,99,1,01,1,01,1,01250,1,00,1,01,1",,"999,M,+0249,1",,"7,1,016,1,+999,9",,,,"SYN070AAXX  28091 31713 32699 31804 10237 20093 49915 57016 81101 333 10249;","Q01  00002PRCP99"
"31713099999","2000-05-28T12:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","140,1,N,0060,1","00750,1,9,N","999999,9,N,1","+0188,1","+0109,1","09917,1","99,0000,9,1",,"1,1,06,1","1,1,06,1",,"06,99,1,06,1,09,1,00800,1,00,1,00,1",,"999,M,+0249,1","99999,9,09825,1","4,1,000,1,+999,9",,"13,1",,"SYN082AAXX  28121 31713 325// 61406 10188 20109 39825 49917 54000 71311 86900 333 10249;","Q01  00002PRCP99"
"31713099999","2000-05-28T15:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","050,1,N,0040,1","22000,1,9,N","999999,9,N,1","+0154,1","+0115,1","09910,1",,,"8,1,03,1","1,1,03,1","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,"8,1,008,1,+999,9",,"02,1",,"SYN060AAXX  28151 31713 419// 00504 10154 20115 49910 58008 70281;",
"31713099999","2000-05-28T18:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00750,1,9,N","999999,9,N,1","+0121,1","+0105,1","09903,1",,,,,,"05,99,1,05,1,03,1,00800,1,00,1,00,1",,,,"7,1,008,1,+999,9",,,,"SYN060AAXX  28181 31713 415// 50000 10121 20105 49903 57008 85300;",
"31713099999","2000-05-28T21:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","320,1,N,0020,1","00750,1,9,N","050000,1,N,1","+0117,1","+0110,1","99999,9",,,,,,"06,99,1,05,1,03,1,00800,1,03,1,01,1",,,,"7,1,002,1,+999,9",,,,"SYN060AAXX  28211 31713 /2599 63202 10117 20110 49401 57002 85331;","Q01+094013APOSLP"
"31713099999","2000-05-29T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","340,1,N,0100,1","22000,1,9,N","050000,1,N,1","+0175,1","+0030,1","09908,1","00,0007,9,1",,,,,"03,99,1,03,1,01,1,01250,1,00,1,00,1",,"999,N,+0110,1","99999,9,09816,1","3,1,009,1,+999,9",,,,"SYN082AAXX  29001 31713 32699 33410 10175 20030 39816 49908 53009 69900 83100 333 20110;",
"31713099999","2000-05-29T03:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","340,1,N,0100,1","01200,1,9,N","050000,1,N,1","+0199,1","+0004,1","09917,1",,,,,,"05,99,1,05,1,02,1,01250,1,00,1,00,1",,,,"2,1,009,1,+999,9",,,"4,01,0120,1","SYN076AAXX  29031 31713 42699 53410 10199 20004 49917 52009 85200 333 91012 91112;",
"31713099999","2000-05-29T06:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","340,1,N,0100,1","01200,1,9,N","050000,1,N,1","+0185,1","+0004,1","09921,1",,,,,,"06,99,1,06,1,02,1,01250,1,00,1,00,1",,,,"2,1,004,1,+999,9",,,"4,01,0160,1","SYN076AAXX  29061 31713 42699 63410 10185 20004 49921 52004 86200 333 91016 91116;",
"31713099999","2000-06-01T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","160,1,N,0040,1","22000,1,9,N","050000,1,N,1","+0160,1","+0074,1","10113,1","99,0000,9,1",,,,,"02,99,1,00,1,00,1,99999,9,00,1,01,1",,"999,N,+0055,1","99999,9,10018,1","8,1,088,2,+999,9",,,,"SYN076AAXX  01001 31713 32999 21604 10160 20074 30018 40113 58088 80001 333 20055;","Q01+000882APC3  Q02  00002PRCP99"
"31713099999","2000-06-01T03:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","110,1,N,0060,1","22000,1,9,N","050000,1,N,1","+9999,9","+9999,9","10099,1",,,,,,"01,99,1,01,1,01,1,00800,1,00,1,00,1",,,,"7,1,013,1,+999,9",,,,"SYN060AAXX  01031 31713 42599 11106 11208 20089 40099 57013 81100;","Q01-002083ATOT  Q02 -02083ATOT  "
"31713099999","2000-06-01T12:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","270,1,N,0040,1","00750,1,9,N","999999,9,N,1","+0170,1","+0113,1","10094,1","99,0000,9,1",,,,,"08,99,1,08,1,03,1,00800,1,99,9,99,9",,"999,M,+0238,1","99999,9,09989,1","3,1,010,1,+999,9",,,,"SYN076AAXX  01121 31713 325// 82704 10170 20113 39989 40094 53010 883// 333 10238;","Q01  00002PRCP99"
"31713099999","2000-06-01T21:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","03600,1,9,N","050000,1,N,1","+0112,1","+0098,1","10086,1",,,,,,"05,99,1,03,1,02,1,00800,1,03,1,01,1",,,,"4,1,000,1,+999,9",,,,"SYN060AAXX  01211 31713 /2599 50000 10112 20098 40086 54000 83231;",
"31713099999","2000-06-02T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","340,1,N,0020,1","00750,1,9,N","050000,1,N,1","+0160,1","+0112,1","10082,1","00,0007,9,1",,,,,"07,99,1,05,1,09,1,00800,1,03,1,01,1",,"999,N,+0094,1","99999,9,09987,1","7,1,003,1,+999,9",,,,"SYN082AAXX  02001 31713 12599 73402 10160 20112 39987 40082 57003 69900 85931 333 20094;",
"31713099999","2000-06-03T06:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","230,1,N,0020,1","22000,1,9,N","050000,1,N,1","+0186,1","+0106,1","10108,1","99,0000,9,1",,,,,"01,99,1,01,1,01,1,01250,1,00,1,00,1",,"999,N,+0064,1","99999,9,10014,1","2,1,002,1,+999,9",,,,"SYN076AAXX  03061 31713 32699 12302 10186 20106 30014 40108 52002 81100 333 20064;","Q01  00002PRCP99"
"31713099999","2000-06-04T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","230,1,N,0020,1","99999,9,9,N","050000,1,N,1","+0206,1","+0138,1","10051,1","99,0000,9,1",,,,,"07,99,1,05,1,00,1,99999,9,03,1,04,1",,"999,N,+0108,1","99999,9,09957,1","7,1,009,1,+999,9",,,,"SYN076AAXX  04001 31713 32999 72302 10206 20138 39957 40051 57009 85034 333 20108;","Q01  00002PRCP99"
"31713099999","2000-06-05T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","230,1,N,0060,1","99999,9,9,N","050000,1,N,1","+0226,1","+0090,1","09941,1","99,0000,9,1",,,,,"06,99,1,06,1,00,1,99999,9,03,1,00,1",,"999,N,+0192,1","99999,9,09850,1","3,1,006,1,+999,9",,,,"SYN076AAXX  05001 31713 32999 62306 10226 20090 39850 49941 53006 86030 333 20192;","Q01  00002PRCP99"
"31713099999","2000-06-05T03:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","230,1,N,0100,1","22000,1,9,N","050000,1,N,1","+0241,1","+0092,1","09933,1",,,,,,"05,99,1,04,1,02,1,00800,1,00,1,01,1",,,,"2,1,007,1,+999,9",,,"4,01,0140,1","SYN076AAXX  05031 31713 42599 52310 10241 20092 49933 52007 84201 333 91014 91114;",
"31713099999","2000-06-05T06:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","270,1,N,0120,1","00750,1,9,N","050000,1,N,1","+0218,1","+0073,1","09945,1",,,,,,"07,99,1,07,1,05,1,00800,1,00,1,00,1",,,,"3,1,009,1,+999,9",,,"4,01,0160,1","SYN076AAXX  05061 31713 42599 72712 10218 20073 49945 53009 87500 333 91016 91116;",
"31713099999","2000-06-05T09:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","230,1,N,0080,1","00750,1,9,N","050000,1,N,1","+0166,1","+0056,1","99999,9","99,0000,9,1",,,,,"07,99,1,07,1,03,1,00800,1,00,1,00,1",,,,"3,1,031,1,+999,9",,,"4,01,0120,1","SYN076AAXX  05091 31713 32599 72308 10166 20056 40977 53031 87300 333 91012 91116;","Q01  00002PRCP99"
"31713099999","2000-06-05T12:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","270,1,N,0080,1","22000,1,9,N","999999,9,N,1","+0167,1","+0055,1","09997,1","99,0000,9,1",,,,,"03,99,1,03,1,05,1,00800,1,00,1,00,1",,"120,M,+0247,1","99999,9,09903,1","2,1,020,1,+999,9",,,"4,01,0120,1","SYN088AAXX  05121 31713 325// 32708 10167 20055 39903 49997 52020 83500 333 10247 91012 91112;","Q01  00002PRCP99"
"31713099999","2000-06-05T15:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00750,1,9,N","999999,9,N,1","+0114,1","+0040,1","10001,1",,,"6,1,03,1","2,1,03,1",,"08,99,1,08,1,05,1,00800,1,99,9,99,9",,,,"2,1,003,1,+999,9",,"61,1",,"SYN066AAXX  05151 31713 415// 80000 10114 20040 40001 52003 76162 885//;",
"31713099999","2000-06-05T18:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00750,1,9,N","999999,9,N,1","+0102,1","+0059,1","10017,1",,,"6,1,06,1","2,1,06,1",,"08,99,1,08,1,05,1,00800,1,99,9,99,9",,,,"2,1,016,1,+999,9",,"02,1",,"SYN066AAXX  05181 31713 415// 80000 10102 20059 40017 52016 70262 885//;",
"31713099999","2000-06-05T21:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,N,1","+0090,1","+0080,1","10028,1",,,"6,1,03,1","2,1,03,1",,"08,99,1,08,1,00,1,99999,9,07,1,99,9",,,,"2,1,010,1,+999,9",,"61,1",,"SYN066AAXX  05211 31713 /1995 80000 10090 20080 40028 52010 76162 8807/;",
"31713099999","2000-06-06T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","00420,1,9,N","002000,1,N,1","+0096,1","+0068,1","10033,1","00,0008,9,1",,"6,1,06,1","5,1,06,1",,"08,99,1,08,1,06,1,00450,1,99,9,99,9",,"999,N,+0089,1","99999,9,09937,1","2,1,005,1,+999,9",,"51,1",,"SYN088AAXX  06001 31713 11495 80000 10096 20068 39937 40033 52005 69970 75165 886// 333 20089;",
"31713099999","2000-06-06T03:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","180,1,N,0020,1","00750,1,9,N","050000,1,N,1","+0116,1","+0090,1","10036,1",,,"6,1,03,1","5,1,03,1",,"07,99,1,07,1,09,1,00800,1,00,1,00,1",,,,"2,1,004,1,+999,9",,"02,1",,"SYN066AAXX  06031 31713 41599 71802 10116 20090 40036 52004 70265 87900;",
"31713099999","2000-06-06T06:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","160,1,N,0020,1","00750,1,9,N","050000,1,N,1","+0134,1","+0080,1","10040,1",,,"6,1,06,1","5,1,06,1",,"07,99,1,07,1,09,1,00800,1,00,1,00,1",,,,"2,1,004,1,+999,9",,"02,1",,"SYN066AAXX  06061 31713 41599 71602 10134 20080 40040 52004 70265 87900;",
"31713099999","2000-06-06T09:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","180,1,N,0020,1","00750,1,9,N","050000,1,N,1","+0130,1","+0070,1","10052,1",,,,,,"07,99,1,07,1,09,1,00800,1,00,1,00,1",,"999,M,+0141,1",,"2,1,011,1,+999,9",,,,"SYN070AAXX  06091 31713 /2599 71802 10130 20070 40052 52011 87900 333 10141;",
"31713099999","2000-06-06T12:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","160,1,N,0040,1","00750,1,9,N","050000,1,N,1","+0108,1","+0077,1","10072,1","00,0041,9,1",,,,,"08,99,1,08,1,09,1,00800,1,99,9,99,9",,"999,M,+0141,1","99999,9,09976,1","2,1,020,1,+999,9",,,,"SYN082AAXX  06121 31713 12599 81604 10108 20077 39976 40072 52020 60040 889// 333 10141;",
"31713099999","2000-06-06T18:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","160,1,N,0020,1","00750,1,9,N","999999,9,N,1","+0064,1","+0030,1","10081,1",,,,,,"08,99,1,08,1,09,1,00800,1,99,9,99,9",,,,"8,1,004,1,+999,9",,,,"SYN060AAXX  06181 31713 425// 81602 10064 20030 40081 58004 889//;",
"31713099999","2000-06-06T21:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","250,1,N,0020,1","00750,1,9,N","050000,1,N,1","+0083,1","+0059,1","10084,1","99,0000,9,1",,,,,"07,99,1,05,1,09,1,00800,1,04,1,00,1",,,,"3,1,004,1,+999,9",,,,"SYN060AAXX  06211 31713 32599 72502 10083 20059 40084 53004 85940;","Q01  00002PRCP99"
"31713099999","2000-06-07T00:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","230,1,N,0020,1","01200,1,9,N","050000,1,N,1","+0125,1","+0059,1","10083,1","99,0000,9,1",,,,,"07,99,1,05,1,04,1,01250,1,03,1,00,1",,"999,N,+0058,1","99999,9,09987,1","4,1,000,1,+999,9",,,,"SYN076AAXX  07001 31713 32699 72302 10125 20059 39987 40083 54000 85430 333 20058;","Q01  00002PRCP99"
"31713099999","2000-06-07T03:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","160,1,N,0020,1","03600,1,9,N","050000,1,N,1","+0150,1","+0045,1","10083,1",,,,,,"08,99,1,03,1,02,1,00800,1,03,1,01,1",,,,"3,1,001,1,+999,9",,,,"SYN060AAXX  07031 31713 42599 81602 10150 20045 40083 53001 83231;",
"31713099999","2000-06-07T06:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","180,1,N,0020,1","22000,1,9,N","050000,1,N,1","+0167,1","+0046,1","10071,1",,,,,,"02,99,1,02,1,01,1,01250,1,00,1,00,1",,,,"8,1,012,1,+999,9",,,,"SYN060AAXX  07061 31713 42699 21802 10167 20046 40071 58012 82100;",
"31713099999","2000-06-07T09:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","160,1,N,0020,1","22000,1,9,N","050000,1,N,1","+0168,1","+0051,1","10067,1","99,0000,9,1",,,,,"03,99,1,03,1,04,1,01250,1,00,1,00,1",,"999,M,+0176,1",,"7,1,004,1,+999,9",,,,"SYN070AAXX  07091 31713 32699 31602 10168 20051 40067 57004 83400 333 10176;","Q01  00002PRCP99"
"31713099999","2000-06-07T12:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","050000,1,N,1","+0118,1","+0080,1","10079,1","99,0000,9,1",,,,,"01,99,1,01,1,04,1,01250,1,00,1,00,1",,"999,M,+0176,1","99999,9,09983,1","3,1,011,1,+999,9",,,,"SYN076AAXX  07121 31713 32699 10000 10118 20080 39983 40079 53011 81400 333 10176;","Q01  00002PRCP99"
"31713099999","2000-06-07T15:00:00","4","48.7333333","132.95","80.0","BIROBIDZHAN, RS","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0100,1","+0073,1","10081,1",,,,,"00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,"2,1,002,1,+999,9",,,,"SYN054AAXX  07151 31713 429// 00000 10100 20073 40081 52002;",
